It's herself that Gina returns to . <eos>	42.619606018066406
It's herself that returns to Gina . <eos>	46.288761138916016
It's themselves who these customers were helping . <eos>	54.44197654724121
It's themselves who were helping these customers . <eos>	47.96670341491699
It's himself who Andrew appreciates . <eos>	40.61359643936157
It's himself who appreciates Andrew . <eos>	39.782105445861816
It's herself who Victoria has bothered . <eos>	52.668128967285156
It's herself who has bothered Victoria . <eos>	49.212501525878906
It's herself that Kendra did impress . <eos>	45.64302444458008
It's herself that did impress Kendra . <eos>	43.96370315551758
It's itself that this association wasn't upsetting . <eos>	56.5577974319458
It's itself that wasn't upsetting this association . <eos>	54.602660179138184
It's himself who Rodney is distracting . <eos>	52.965457916259766
It's himself who is distracting Rodney . <eos>	51.27484130859375
It's himself that every waiter had attacked . <eos>	57.15032958984375
It's himself that had attacked every waiter . <eos>	55.53557109832764
It's herself who some dancer has insulted . <eos>	59.84110450744629
It's herself who has insulted some dancer . <eos>	55.064871311187744
It's herself that Heather won't scare . <eos>	54.975914001464844
It's herself that won't scare Heather . <eos>	54.01057434082031
It's themselves who many boys can't flee from . <eos>	64.28213596343994
It's themselves who can't flee from many boys . <eos>	60.14148235321045
It's itself that this newspaper article is boasting about . <eos>	64.68330574035645
It's itself that is boasting about this newspaper article . <eos>	64.95786094665527
It's himself that Marcus kisses . <eos>	46.719223499298096
It's himself that kisses Marcus . <eos>	44.29279279708862
It's himself that Chad does help . <eos>	48.45087814331055
It's himself that does help Chad . <eos>	49.837127685546875
It's himself that Steve will return to . <eos>	48.066794872283936
It's himself that will return to Steve . <eos>	44.73973989486694
It's herself who Tina forgot . <eos>	49.571204662323
It's herself who forgot Tina . <eos>	47.59599256515503
It's herself who Catherine astounded . <eos>	43.20292806625366
It's herself who astounded Catherine . <eos>	40.38411855697632
It's herself who Alice might fire . <eos>	54.03601837158203
It's herself who might fire Alice . <eos>	50.50803756713867
It's herself that Jessica has hurt . <eos>	47.506874084472656
It's herself that has hurt Jessica . <eos>	46.582237243652344
It's themselves that most stories conceal . <eos>	53.467567443847656
It's themselves that conceal most stories . <eos>	48.104896545410156
It's himself who every adult hadn't forgotten . <eos>	58.220582485198975
It's himself who hadn't forgotten every adult . <eos>	54.88060998916626
It's themselves who most ladies are healing . <eos>	60.72058153152466
It's themselves who are healing most ladies . <eos>	57.746835708618164
It's herself that the adult escapes from . <eos>	53.8939003944397
It's herself that escapes from the adult . <eos>	48.18469190597534
It's herself who Deborah is boring . <eos>	54.57014465332031
It's herself who is boring Deborah . <eos>	54.39537811279297
It's himself that that patient has disliked . <eos>	56.78673791885376
It's himself that has disliked that patient . <eos>	52.82028293609619
It's himself who Gerald observes . <eos>	45.125869274139404
It's himself who observes Gerald . <eos>	46.765469551086426
It's herself that Carolyn hadn't aggravated . <eos>	51.44191360473633
It's herself that hadn't aggravated Carolyn . <eos>	53.949432373046875
It's herself who Barbara admired . <eos>	46.00134325027466
It's herself who admired Barbara . <eos>	42.82018232345581
It's herself that Sheila had praised . <eos>	48.352176666259766
It's herself that had praised Sheila . <eos>	47.34151077270508
